type,priority,summary
1,2,Trying to reconnect with COMPONENT client after bringing server down throws SQL EXCEPTION NUMBER rather than NUMBER exception
0,2,Use CLASS in CLASS to improve scalability
1,2,Intermittent transaction failure caused by internal duplicate savepoint name for triggers
1,2,LOB locks are not released after METHOD
1,2,EXCEPTION in test VARIABLE on specific machines NUMBER Vista
1,1,On client METHOD does not release locators
1,1,METHOD not properly initialized in CLASS
0,2,Adjust master build script to require the Java NUMBER compiler to build COMPONENT
0,2,Cut down on object creations in LIKE clause implementation of territory based characters
1,1,CLASS in COMPONENT
1,2,EXCEPTION Malformed uxxxx encoding while trying to find Xalan version running tests via ant
0,1,Reduce dependency on CLASS in CLASS
1,2,EXCEPTION when running junit tests under the ant harness in ant VERSION NUMBER
1,1,VARIABLE incorrectly treats the passed in user name as a SQL identifier and thus can reports the wrong user information
0,1,Updating VARIABLE
1,1,CLASS fails with EXCEPTION if not run as first test
1,2,EXCEPTION on INSERT after ALTER TABLE DROP COLUMN
1,2,CLASS uses CLASS but never verifies that events are getting fired
0,2,New simple demo suitable for supported Java ME platforms
1,1,LOCALIZEDDISPLAY of VARIABLE returns only the TIME
1,2,Using METHOD will leak sections
1,2,EXCEPTION access denied SOURCE FILE VERSION NUMBER read in CLASS
1,1,Optimizer can see negative cost estimates when pulling Optimizables from the join order
1,2,CLASS failing on ibm NUMBER jvm
1,2,Group by query with many aggregate columns and case statements fails with ERROR NUMBER Restore of a serializable or CLASS object of class attempted to read more data than was originally stored
1,2,EXCEPTION The conglomerate NUMBER requested does not exist from COMPONENT VERSION NUMBER embedded within Eclipse VERSION NUMBER and RAD VERSION NUMBER
1,2,CLASS fails with expected but was in SOURCE FILE
1,2,METHOD fails if COMPONENT is first in the classpath
1,2,Selecting data from a Table raises Error NUMBER Query processing has been terminated due to an error on the server
1,2,EXCEPTION in VERSION NUMBER
0,1,Minor cleanup in the COMPONENT CLASS classes
1,2,CLASS EXCEPTION EXCEPTION from query with IN predicate CONFIGURATION FILE two values and CONFIGURATION FILE a view with a large table ERROR NUMBER The exception EXCEPTION was thrown while evaluating an expression
1,2,EXCEPTION caused by race condition in CLASS
1,2,Not possible for nondbowner to create a temporary table Get ERROR NUMBER User USERB can not perform the operation in schema SESSION
1,1,Delayed ondemand creation of current user schema makes select from view belonging to other schema fail
1,2,COMPONENT VERSION NUMBER ignores ORDER BY DESC when target column has an index and is used in an OR clause or an IN list
1,1,Uniqueness violation error NUMBER occurs after dropping a PK constraint if there exists a foreign key on the same columns
1,2,Incorrect result from query with nested EXIST
1,2,EXCEPTION during recovery of database with territorybased collation
1,2,EXCEPTION at CLASS
1,2,Explicit commit inside a java procedure makes a dynamic result sets passed out unavailable
1,1,Embedded CLASS returns incorrect reference for dynamic result sets
1,1,Client CLASS will return incorrect value when the CLASS is obtained from a procedure call
1,2,Leak in client if CLASS not closed
1,2,Logical connections do not check if a transaction is active on close
1,2,Database creation and boot should fail if VARIABLE and the selected locale is not supported
0,2,provide support for unique constraint over keys that include one or more nullable columns
1,2,COMPONENT no longer runs with low memory heap so does not provide testing for leak scenarios
0,2,Nested WHERE EXISTS queries need improved testing
1,2,Invalid method CLASS void SOURCE FILE because EXCEPTION SOURCE FILE
1,2,Replication failover implementation must be modified to fail at the master after slave has been stopped
1,1,Various formatting erros in NUMBER property files
0,1,Adjust demos CONFIGURATION FILE to avoid recompiling CLASS and CLASS
1,1,Test case in CLASS looks to be accidentally commented out
1,2,Replication Slave must inform master if DBs are out of sync
1,1,The ca option should be removed from ij and from the ij command usage line
1,1,Inconsistency in JDBC autogen APIs between METHOD and METHOD
1,1,METHOD returns the wrong connection when using connection pooling
0,2,Register a network port for replication
1,1,Allow SQL query text to be null in CLASS
1,2,Move replication methods from COMPONENT to COMPONENT
1,1,Simple column names specified as part of AS clause in a table expression are ignored if the table expression is a view
1,2,Changedunexpected query plan when running test SOURCE FILE
1,2,Error message NUMBER does not include the right port number
1,2,When the replication log buffer becomes full the chunk of log that should be appended is to the buffer is discarded
0,1,Move the setup of CLASS into the CLASS
1,1,CLASS with output parameter leaves cursor open after execution
1,2,OOME at slave during replication
0,2,METHOD and METHOD do not pass arguments
1,1,The replication log shipper is not notified when a new replication transmitter is instantiated in EXCEPTION
1,1,METHOD and METHOD in CLASS fail with VERSION NUMBER
1,1,EXCEPTION during execution for query with LEFT OUTER JOIN whose inner table selects all constants
1,2,If CLASS fails to shutdown when run as a separate process by CLASS test run will hang
1,2,Unable to start slave mode after authentication failure on a previous METHOD attempt
0,1,Change Collation test to run CLASS CLASS CLASS and CLASS for only one locale
1,2,regression test failure in COMPONENT Security EXCEPTION
1,1,Alter column set data type not allowed in soft upgrade with unique constraint
1,2,LOB locators are not released if the LOB columns are not accessed by the client
0,1,Remove unused method METHOD String Properties
1,2,Changing certain properties on client CLASS objects causes existing connections to reflect the new values
0,1,Remove METHOD and called methods
1,2,VARIABLE fails to run on Jvm VERSION NUMBER when built with JDK VERSION NUMBER Failed to invoke METHOD VARIABLE
1,2,VARIABLE and CLASS fail with IBM iseries in METHOD
1,2,Creation of logical connections from a pooled connection causes resource leak on the server
1,2,IN clause ignores valid results incorrect qualifier handling suspected
1,2,SELECT DISTINCT field FROM VARIABLE GROUP BY field NUMBER
1,1,CLASS fails under Ubuntu VERSION NUMBER
1,2,testfailure in COMPONENT with ibm VERSION NUMBER on iseries machine one deadlock message missing
1,2,Cannot use METHOD in ORDER BY clause
1,2,COMPONENT does not follow the SQL Standard when trying to map SQL routines to Java methods
1,2,errror in nightly regression test ERROR VERSION NUMBER
1,2,Comment in template security policy incorrectly says that JMX is not enabled by default
1,1,CLASS should not use VARIABLE when the database is softupgraded from VERSION NUMBER
1,1,ALTER TABLE is not allowed on the System table VARIABLE in COMPONENT SOURCE FILE
1,1,VARIABLE does not quote identifiers or strings properly
1,1,EXCEPTION when invoking statement event listeners if one of the listeners is null
1,1,If an EXCEPTION is encountered during SOURCE FILE of the connection Network Server should print the root exception to the console instead of a generic message
1,1,In Net Client mode negative values for stream length are accepted without an exception for CLASS
1,1,setting tracedirectory from the command line does not work
1,2,EXCEPTION when firing a trigger
1,2,EXCEPTION causes failover to fail w NUMBER SQLERRMC Could not perform operation because the database is not in replication master mode
0,1,Do not call CLASS from instances of CLASS
0,1,Improve error information reported when encountering ERROR NUMBER Container information cannot change once written was NUMBER now NUMBER
1,1,Fix error handling in CLASS
1,1,Improve calculation of METHOD in CLASS
0,1,SQL Length function materializes BLOB into memory
1,1,Incorrect position calculation in CLASS with readbyte
1,2,Revoking a column level privilege from a user a prepared statement relying on that privilege can still be executed
0,1,Add more tests for legalillegal commands in the different replication states
0,2,Revoking EXECUTE privilege on a function if used in a CHECK constraint implementation problem
1,2,COMPONENT can leak classloaders in an app server environment
0,1,Rename COMPONENT
0,1,Create a utility class for skipping data in an CLASS
1,2,CLASS failed on Zos Clobs differ at index NUMBER expected but was
1,2,NUMBER fails on Zos with ERROR Streams differ at index NUMBER expected but was
1,1,CLASS CLASS are failed on Zos with exit code NUMBER starting network server
1,1,METHOD with pos greater than length leaves the stream object in an inconsistent state
1,1,Client SOURCE FILE imports engine class COMPONENT
0,1,CLASS should not throw EXCEPTION
1,1,CLASS does not detect lack of expected errors
1,2,EXCEPTION when accessing a clob through a pooled connection
0,2,Add a SHOW FUNCTIONS command to ij
1,2,EXCEPTION in VARIABLE test
1,2,METHOD performs poorly
0,1,Convert COMPONENT and COMPONENT to CLASS
0,1,need to test getting appropriate error message when os files are readonly
1,2,The test code executes java processes by just executing java instead of using a full path This may cause the wrong java to be picked up
0,1,Behaviour of METHOD differs between embedded and client
1,2,difference between Embedded vs COMPONENT in format of return from timestampcast as METHOD
