type,priority,summary
0,2,change class api to work class method info error success in component session
1,2,repaint initial state page if page be expire new one be source file create requested component be not available
0,2,method on class
1,2,autocomplete ie javascript error target be null not object
0,2,use external host static javascript file specially class
0,1,stateful component be invisible force page to be stateful
0,1,generic registry javascriptcss resource reference
1,2,inline enclosure need to check method not only method
0,2,class easy extend
0,2,add method to class to be able to override default header
1,2,method call method
1,2,component component ids get long
1,2,class use wrong separator in source file
0,1,give class method method
1,2,class in method on component do not class every page
1,2,class wrongly handle tag not require close tag if markup do not have top level tag
1,2,class render value in unsupported number format
1,2,make easy to produce page link absolute url
1,2,class not replace within class
1,2,class not escape source file datum default therefore user text be not redisplayed correctly
1,2,fix miss in version number be fix in version number discrepancy button implementation method code in method
1,2,method return wrong result after start component
1,2,space in path because class to fail
1,2,class produce wrong full url pass parameter be not absolute url understand absolute
1,2,component example forminput be break due to bad url class
0,1,class include I tag
0,2,method can be very slow certain circumstance
1,2,class not select text move cursor on firefox version number safari version number
1,2,final method on class prevent full customization class
0,2,add generic to class
1,2,method use method
1,2,unencoded ampersand in class
1,2,method generate get hide class
1,2,component version number duplicate segment in absolute url
1,2,resource filtering break calculation render resource
1,1,share behavior method method call only one component not all
1,2,class do not properly remove class current thread
