type,priority,summary
0,2,Rewrite ClobUpdatableReader constructors
0,1,Improve error reporting  fix whitespace/formatting issues and replace tabs in UTF8Reader
0,1,Rename ClobStreamControl to TemporaryClob
1,2,ParameterMetaDataJdbc30 fails for weme6.1  which prevents rest of suites.All from completing.
1,1,BUILDING.txt doesn't mention junit.jar in list of jars installed in tools/java
1,1,iepnegativetests_ES.sql fails: new canon needed?
1,2,NetworkServer not accepting connections with default security manager on Ipv6 machines
1,2,CREATE TABLE AS  does not maintain the collation for character types.
1,2,Wrong connection object used in EmbedConnection.clearLOBMapping()
1,2,Closing a resultset after retrieving a large > 32665 bytes value with Network Server does not release locks
1,2,INSERT and UPDATES succeed when permission has not been granted.
1,1,AS IDENTITY (START WITH -9223372036854775808) fails
1,2,SimpleStringOperatorNode in it's bindExpression method generates a character string CAST if required but does not set the correct collation.
0,1,Implement a buffer manager using java.util.concurrent classes
1,1,DDMReader.readLengthAndCodePoint() decodes long integer incorrectly
1,2,ERROR 22011: The second or third argument of the SUBSTR function is out of range   with data concatenation in group by query.
1,2,In soft upgrade mode  the metadata queries do not get compiled in SYS schema. This will cause problems in future releases of Derby.
1,2,BatchUpdateTest.testAssociatedParams test fails with collation with exception: Java exception: 'ASSERT FAILED type of inserted column[0] = org.apache.derby.iapi.types.CollatorSQLChartype of template column[0] = org.apache.derby.iapi.types.SQLChar:
1,2,ERROR 42ZA2 creating table with check constraint with literal comparison
1,2,TriggerTest.testTypesINActionStatement fails with 'ASSERT FAILED col1.getClass() (class org.apache.derby.iapi.types.SQLClob) expected to be the same as col2.getClass() (class org.apache.derby.iapi.types.CollatorSQLClob)
1,2,rs.moveToInsertRow() causes loss of connection with TERRITORY_BASED collation.
0,2,Convert jdbcapi/prepStamtNull.java to JUnit
1,2,The ResultSet returned by DatabaseMetaData.getFunctions() does not contain a required column named FUNCTION_TYPE.
1,2,Query involving CASE statement significantly slower in 10.3.1.4 than in 10.2.2.0
1,2,Insert into table with constraints fails if the table name is 'indicator' (or any other SQL keyword)
1,2,Index split deadlock
1,2,getBinaryStream returns incorrect result (truncated value) if underlying blob is deleted
1,2,iepnegativetests_ES.diff fails with J2ME Foundation
0,2,convert lang/lockTable.sql to Junit
1,2,CollationTest fails with 'Unexpected row count: expected: but was:' when Xalan 2.7 jars are in classpath
1,2,java.lang.ClassCastException returning null from a case statement  in subquery
1,2,select query results in nullpointer exception in skipScan()
1,2,'Schema  does not exist' when constraint used in table definition
1,2,lang/synonym.sql fails with weme 6.1 with junit.framework.ComparisonFailure: Output at line 383 expected: but was:
1,2,testImportExportProcedureNegative(org.apache.derbyTesting.functionTests.tests.tools.ImportExportProcedureTest)junit.framework.ComparisonFailure: Unexpected SQL state. expected: but was:
0,2,Derby does not resolve functions bound to methods with varargs.
1,2,Trying to reconnect with derby client after bringing server down throws SQL Exception 58009 rather than 08XXX exception
0,2,Use java.util.concurrent in TransactionTable to improve scalability
1,2,Intermittent transaction failure caused by internal duplicate savepoint name for triggers
1,2,LOB locks are not released after free().
1,2,java.lang.NumberFormatException in test lang.TableFunctionTest on specific machines (Win2003  Vista)
1,1,On client  Clob.free() does not release locators.
1,1,totalSpace not properly initialized in AllocPage
0,2,Adjust master build script to require the Java 5 compiler to build Derby
0,2,Cut down on object creations in LIKE clause implementation of territory based characters.
1,1,ComparisonFailure in synonym(org.apache.derbyTesting.functionTests.tests.lang.LangScripts)
1,2,IllegalArgumentException: Malformed /uxxxx encoding while trying to find Xalan version running tests via ant
0,1,Reduce dependency on NetworkServerControl in TestConfiguration
1,2,AccessControlException when running junit tests under the ant harness in ant 1.7.0
1,1,SYSCS_GET_USER_ACCESS incorrectly treats the passed in user name as a SQL identifier and thus can reports the wrong user information
0,1,Updating Building.txt
1,1,NetworkServerControlApiTest fails with java.security.AccessControlException if not run as first test
1,2,NullPointerException on INSERT after ALTER TABLE ... DROP COLUMN
1,2,DataSourceTest uses ConnectionEventListener but never verifies that events are getting fired
0,2,New simple demo suitable for supported Java ME platforms
1,1,LOCALIZEDDISPLAY of CURRENT_TIMESTAMP returns only the TIME
1,2,Using setQueryTimeout will leak sections
1,2,'AccessControlException: access denied (java.io.FilePermission C:/..../file-2.log read)' in ErrorStreamTest.
1,1,Optimizer can see negative cost estimates when pulling Optimizables from the join order.
1,2,ErrorStreamTest failing on ibm j9 jvm
1,2,Group by query with many aggregate columns and case statements fails with: ERROR XSDA7: Restore of a serializable or SQLData object of class   attempted to read more data than was originally stored
1,2,'java.sql.SQLException: The conglomerate (-5) requested does not exist.' from Derby 10.3.1.4 embedded within Eclipse 3.3 and RAD 7.0
1,2,'CollationTest' fails with ' expected: but was:' in testPolishCollation(CollationTest.java:402)
1,2,testSysinfoLocale fails if derbyTools.jar is first in the classpath
1,2,Selecting data from a Table raises Error XN008: Query processing has been terminated due to an error on the server
1,2,NullPointerException in ....B2IRowLocking3.searchLeftAndLockPreviousKey
0,1,Minor cleanup in the Derby JUnit classes
1,2,NullPointer Exception (NPE) from query with IN predicate containing two values and joining a view with a large table.  ERROR 38000: The exception 'java.lang.NullPointerException' was thrown while evaluating an expression.
1,2,NullPointerException caused by race condition in GenericActivationHolder
1,2,Not possible for non-db-owner to create a temporary table. 'Get ERROR 42507: User 'USERB' can not perform the operation in schema 'SESSION'.'
1,1,Delayed (on-demand) creation of current user schema makes select from view belonging to other schema fail.
1,2,Derby 10.3.X ignores ORDER BY DESC when target column has an index and is used in an OR clause or an IN list.
1,1,Uniqueness violation error (23505) occurs after dropping a PK constraint if there exists a foreign key on the same columns.
1,2,Incorrect result from query with nested EXIST
1,2,NullPointerException during recovery of database with territory-based collation
1,2,ArrayIndexOutOfBoundsException at MergeSort.compare
1,2,Explicit commit inside a java procedure makes a dynamic result sets passed out unavailable
1,1,Embedded ResultSet.getStatement() returns incorrect reference for dynamic result sets
1,1,Client ResultSet.getHoldabilty will return incorrect value when the ResultSet is obtained from a procedure call
1,2,Leak in client if ResultSet not closed
1,2,Logical connections do not check if a transaction is active on close
1,2,Database creation and boot should fail if collation=TERRITORY_BASED and the selected locale is not supported
0,2,provide support for unique constraint over keys that include one or more nullable columns.
1,2,jdbcapi/derbyStress.java no longer runs with low memory heap so does not provide testing for leak scenarios
0,2,Nested WHERE EXISTS queries need improved testing
1,2,Invalid method java.lang.Integer >> void (short) because java.lang.NoSuchMethodException: java.lang.Integer.(short)
1,2,Replication failover implementation must be modified to fail at the master after slave has been stopped
1,1,Various formatting erros in L10N property files
0,1,Adjust demos build.xml to avoid re-compiling SimpleApp and SimpleMobileApp
1,1,Test case in GrantRevokeDDLTest looks to be accidentally commented out...
1,2,Replication: Slave must inform master if DBs are out of sync.
1,1,The -ca option should be removed from ij and from the ij command usage line
1,1,Inconsistency in JDBC autogen APIs between Connection.prepareStatement(...) and Statement.execute(...)
1,1,DatabaseMetaData.getConnection returns the wrong connection when using connection pooling
0,2,Register a network port for replication
1,1,Allow SQL query text to be null in StatementKey
1,2,Move replication methods from org.apache.derby.database.Database to org.apache.derby.iapi.db.Database
1,1,Simple column names specified as part of 'AS' clause in a table expression are ignored if the table expression is a view.
1,2,Changed/unexpected query plan when running test 'lang/predicatePushdown.sql'
1,2,Error message XRE04 does not include the right port number.
1,2,When the replication log buffer becomes full  the chunk of log that should be appended is to the buffer is discarded
0,1,Move the setup of NormalizeResultSetNode into the NormalizeResultSetNode
1,1,CallableStatement with output parameter leaves cursor open after execution
1,2,OOME at slave during replication
0,2,startNetworkServer and stopNetworkServer don't pass arguments
1,1,The replication log shipper is not notified when a new replication transmitter is instantiated in MC#handleException.
1,1,specialCollation() and noSpecialCollation() in TableFunctionTest fail with weme6.1.
